"","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","actor_2_facebook_likes","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","imdb_score","movie_facebook_likes","title_year"
"1228",118,106,23,418,1000,57887882,593,35508,2325,2,211,5e+07,6.1,0,2004
"1229",100,108,287,823,4000,53955614,835,77415,8610,0,139,4e+07,6.1,0,1998
"1230",70,98,20,968,2000,54967359,2000,52805,7039,0,209,4e+07,5.2,0,1997
"1231",138,131,58,720,15000,54228104,1000,104991,17152,1,544,3.5e+07,7.7,0,2002
"1232",274,118,65,638,11000,57981889,980,173848,13943,1,203,4e+07,7.3,25000,2011
"1233",349,113,174,767,14000,61094903,903,210542,17152,3,332,3e+07,6.9,29000,2011
"1234",341,130,22000,19000,23000,53082743,20000,844052,63986,1,1100,4e+07,8.5,49000,2006
"1235",196,116,51,465,18000,54414716,11000,114294,30571,7,187,4.2e+07,6.3,12000,2014
"1236",83,89,7,91,3000,57011847,190,20615,3361,2,44,4e+07,5.9,0,2013
"1237",283,139,0,19,708,50859889,78,236000,848,0,1043,4e+07,7.8,14000,2006
"1238",105,130,46,162,387,51185897,244,69457,1233,1,271,3e+07,6.7,0,1987
"1239",351,107,190,520,2000,52000688,1000,171418,4243,0,619,4e+07,6.4,17000,2010
"1240",16,116,425,204,954,49851591,568,7900,2179,3,34,4e+07,5.9,263,1986
"1241",195,96,192,501,40000,47781388,534,147504,41293,1,531,4e+07,6.6,0,2004
"1242",175,99,18,211,18000,52320979,426,114321,18693,0,548,4e+07,6.8,0,2006
"1243",193,104,34,280,545,47806295,351,87447,1274,0,371,4.3e+07,6.5,0,2005
"1244",169,105,54,988,3000,51853450,2000,37398,9069,0,110,2.5e+07,6.6,11000,2012
"1245",128,101,10,681,1000,46012734,689,54421,4298,2,101,4e+07,5.8,3000,2008
"1246",249,134,16000,235,880,47034272,413,25465,2281,1,190,4e+07,6.9,16000,2014
"1247",91,135,0,913,13000,45856732,936,46221,16762,1,141,4e+07,7.1,0,1997
"1248",207,98,326,416,21000,59588068,534,89557,22318,1,376,4e+07,5.8,0,2003
"1249",77,155,14000,11000,12000,44175394,11000,56509,37570,2,227,3.6e+07,7.2,0,1997
"1250",25,106,323,0,472,45500797,47,17443,519,2,56,4e+07,6,694,1992
"1251",211,102,25,473,1000,41797066,741,92789,4324,0,998,4e+07,4.7,0,2007
"1252",19,95,80,287,3000,38087756,450,49612,4634,1,39,4e+07,5.2,0,1994
"1253",101,103,643,586,24000,37752931,1000,20201,26938,2,180,4e+07,5.5,0,2000
"1254",175,95,30,664,799,50562555,690,81334,2787,4,291,NA,6.5,0,2007
"1255",342,109,99,57,176,37371385,61,192462,390,0,334,4e+07,7,42000,2011
"1256",147,95,98,78,405,37101011,358,30394,1070,1,103,4e+07,5.8,0,2012
"1257",420,111,0,687,2000,38176892,741,104119,4486,0,518,4e+07,6.2,26000,2011
"1258",138,123,541,173,12000,36283504,638,104564,12970,1,587,4e+07,6.5,0,1999
"1259",82,140,0,552,720,35183792,576,68159,3044,1,209,3.8e+07,7.2,0,1991
"1260",201,94,52,214,683,38543473,392,84382,1488,2,158,4e+07,5.1,0,2014
"1261",82,94,0,235,374,36037909,258,10132,1238,3,130,6e+07,4.7,390,2000
"1262",277,92,77,495,703,42575718,682,83788,3074,0,227,4e+07,5.9,20000,2011
"1263",90,102,6,584,711,33864342,683,29968,2913,1,117,4e+07,5.8,445,1999
"1264",157,123,75,754,18000,33508922,3000,95860,23920,2,660,4e+07,7.2,16000,2000
"1265",124,104,101,223,787,42071069,299,36223,1827,1,208,3e+07,6.2,0,2005
"1266",3,30,NA,12,51,NA,21,8495,108,0,43,NA,7.4,301,NA
"1267",146,102,65,490,1000,32853640,613,50199,3239,1,101,4e+07,5.7,702,2008
"1268",303,136,3000,3000,14000,42615685,9000,136093,28927,3,416,4e+07,6.1,24000,2014
"1269",70,93,85,510,924,32055248,595,18723,2711,0,146,2.5e+07,6,0,1994
"1270",283,129,335,64,15000,31836745,467,81298,15595,1,341,4e+07,6.9,39000,2011
"1271",212,107,50,58,293,30993544,117,58871,621,0,156,4e+07,6.5,0,2010
"1272",98,117,260,441,1000,30981850,1000,35834,3969,0,284,4e+07,5,0,2005
"1273",110,116,18,249,2000,30199105,1000,25346,3753,0,167,4e+07,5.7,470,2000
"1274",146,135,0,715,3000,29077547,1000,41685,5917,1,754,4e+07,7,3000,2005
"1275",100,107,55,294,3000,29374178,941,12093,4565,0,188,4e+07,5.1,394,2000
"1276",62,90,39,210,607,28535768,322,10446,1335,2,105,4e+07,5.3,279,1999
"1277",70,99,287,44,10000,27663982,368,26051,10469,2,164,4e+07,4.4,0,1996
"1278",107,104,0,327,964,27053815,931,12856,2888,0,291,4e+07,4.7,299,2001
"1279",169,115,56,19000,20000,26814957,19000,84357,77823,3,252,3.5e+07,6.7,0,2008
"1280",94,119,7,903,18000,25178165,9000,70292,29484,1,274,4e+07,6.7,8000,2001
"1281",190,99,81,135,327,25117498,253,37412,960,0,178,4e+07,5.7,0,2007
"1282",112,112,17000,354,22000,32645,926,67797,23737,0,223,5e+05,7.4,0,1973
"1283",12,128,545,353,783,24332324,754,13830,3126,1,61,4e+07,6.1,680,1994
"1284",201,112,118,674,877,36665854,738,76498,3432,0,203,4e+07,6.4,15000,2011
"1285",34,86,7,795,10000,22717758,908,11156,14275,0,67,4e+07,6.2,0,1998
"1286",104,108,105,616,22000,22433915,11000,21319,34377,1,166,6e+07,6.2,416,2002
"1287",55,128,34,685,978,22326247,886,11232,3821,1,106,6e+07,5.9,0,1999
"1288",86,84,33,1000,1000,21176322,1000,23747,5039,0,207,4e+07,4,0,2004
"1289",50,111,17,889,14000,20300000,940,16741,17877,2,60,4e+07,6.2,309,1996
"1290",181,131,719,683,16000,20302961,893,49874,18913,0,450,4.5e+07,4.6,0,1995
"1291",260,123,0,826,4000,15962471,887,79892,7243,1,619,4e+07,6.4,0,2006
"1292",40,101,58,497,12000,14942422,975,14226,14008,3,60,4e+07,5.9,555,1995
"1293",102,102,19,351,13000,14967182,530,27305,14463,1,284,4e+07,5.1,604,2000
"1294",371,114,171,284,6000,18996755,382,145270,7099,0,322,4.5e+07,7.6,54000,2012
"1295",49,107,124,572,636,14375181,631,8692,3374,2,126,5.1e+07,4.2,754,1987
"1296",335,87,0,563,13000,20999103,11000,139114,24770,0,245,4e+07,7.8,15000,2009
"1297",86,103,65,311,11000,14448589,944,19364,12566,2,128,4e+07,5.8,835,2002
"1298",40,99,0,402,782,14358033,658,17365,2125,2,66,4e+07,5.9,630,1992
"1299",242,122,0,54,326,33201661,326,534262,809,0,1314,7.7e+07,8.4,39000,2001
"1300",70,91,29,762,976,14018364,799,17722,3974,1,111,3e+07,4.8,849,2004
"1301",135,103,14,624,865,13395939,826,43442,3639,4,146,6e+07,6.2,0,2004
"1302",125,107,42,171,875,20113965,596,15231,1702,3,66,4e+07,6.5,0,2012
"1303",54,106,22,613,2000,13376506,642,10413,4327,1,111,4e+07,6.3,579,1999
"1304",104,101,37,595,2000,13208023,886,17309,4262,1,388,4.2e+07,3.3,612,2002
"1305",157,109,80,835,14000,13838130,4000,35990,20503,3,157,4e+07,5.9,0,2009
"1306",159,110,118,287,11000,5773519,1000,28618,12876,2,91,4e+07,6,11000,2015
"1307",78,89,0,500,1000,9652000,627,46205,3096,0,147,4e+07,5.8,0,2003
"1308",88,100,92,706,1000,12081447,760,7794,4103,2,25,NA,6.5,866,2008
"1309",32,119,5,249,521,7000000,372,2933,1883,0,70,3.6e+07,4.7,328,1980
"1310",75,83,7,485,2000,10431220,577,24216,4024,0,162,2.4e+07,4.1,401,1999
"1311",219,108,22,61,12000,10326062,2000,121432,14127,0,310,3.3e+07,6.8,10000,2009
"1312",83,102,39,259,1000,6114237,1000,19986,2664,4,207,4e+07,6.2,892,2001
"1313",53,93,18,443,3000,4835968,545,4821,4123,0,82,4e+07,4.5,158,2002
"1314",61,84,8,219,545,4777007,248,15130,1149,3,98,4e+07,5.8,565,2001
"1315",308,107,0,167,11000,3675072,372,190132,11623,0,801,2.6e+07,7.3,15000,2007
"1316",70,91,48,39,61,18438149,46,30842,222,8,93,4e+07,5.9,0,2012
"1317",41,94,0,379,795,511920,754,2458,2449,1,26,4e+07,4.4,211,2008
"1318",224,115,180,87,1000,10640645,535,28429,1686,0,110,4e+07,5.8,0,2015
"1319",66,93,13,173,15000,652526,460,20201,15638,3,187,4e+07,5.1,823,2006
"1320",253,105,154,502,884,80050171,617,186982,2288,0,491,2e+07,6.9,0,2007
"1321",79,107,34,472,11000,7564000,922,54650,13821,1,223,2e+07,6.2,12000,1995
"1322",94,101,47,2,499,876671,3,22010,504,2,90,2.5e+07,6.9,0,2007
"1323",77,111,0,385,1000,2869369,970,65474,2612,2,211,3e+07,7.3,0,1994
"1324",106,113,31,483,5000,128978,755,22897,6267,2,61,4e+07,7.1,0,2007
"1325",30,112,44,533,1000,77231,580,3322,2115,0,32,2.5e+07,6,265,2005
"1326",488,126,584,398,11000,4563029,557,181472,12286,5,514,39200000,7,58000,2013
"1327",63,90,10,541,1000,NA,559,15790,3243,0,40,2.5e+07,6.8,0,2011
"1328",42,93,23,596,2000,463730,894,3789,5240,10,39,NA,5.7,89,2004
"1329",118,98,295,380,720,50693162,581,136580,2630,0,545,2.3e+07,7.6,15000,1994
"1330",44,159,50,72,218,6498000,133,62756,554,1,410,18026148,8.4,21000,2015
"1331",214,107,124,100,152,63411478,142,114925,568,1,234,3.9e+07,7.1,13000,2009
"1332",110,102,36,433,747,42640890,452,32412,1930,1,184,NA,5.6,0,2007
"1333",187,106,357,4000,23000,144512310,14000,272227,45327,2,988,3.8e+07,6.7,14000,2001
"1334",370,87,13000,787,940,35287788,925,73886,4774,0,165,3.9e+07,7,25000,2012
"1335",276,119,0,279,2000,25335935,505,242599,2853,0,1594,4e+07,8,14000,2005
"1336",76,110,534,511,865,5881504,534,5917,2972,2,50,3.9e+07,5.3,177,2004
"1337",95,125,44,420,593,60000000,542,49934,2329,1,224,3.9e+07,4.9,0,1983
"1338",211,113,88,785,22000,29802761,13000,46480,36009,1,115,4e+07,6.4,12000,2013
"1339",160,150,610,478,755,626809,643,36894,2172,4,105,553632000,7.4,0,2008
"1340",97,108,72,559,982,127214072,935,83786,4251,1,392,3.8e+07,6.1,0,2002
"1341",174,96,126,954,18000,88915214,957,163665,22436,2,169,3.8e+07,6.5,9000,2009
"1342",23,93,36,275,592,30400000,516,17810,2176,2,73,3.9e+07,5.7,478,1996
"1343",103,100,0,1000,12000,85570368,2000,44885,18291,1,107,3.8e+07,5.1,478,2002
"1344",98,118,18,906,1000,75668868,946,60504,6427,0,249,3.5e+07,6.6,0,1994
"1345",273,122,0,7,643,6594136,290,24557,943,1,111,38600000,6.5,13000,2013
"1346",279,120,508,1000,21000,58700247,11000,95367,36062,1,260,3.8e+07,6.9,33000,2011
"1347",22,60,NA,501,23000,NA,967,38383,25160,4,86,NA,7.8,0,NA
"1348",4,88,0,46,76,NA,47,2169,196,0,18,4e+07,6.4,0,2014
"1349",65,146,278,494,18000,50668906,584,76016,20516,0,265,3.8e+07,7.6,0,1999
"1350",98,115,150,789,970,39177215,919,30667,3770,1,234,3.8e+07,5.6,0,2002
"1351",116,123,7,692,931,40334024,754,44168,2912,3,216,3.5e+07,6.2,989,2001
"1352",76,94,99,377,598,71038190,557,23473,3552,1,123,3e+07,4.4,8000,2015
"1353",106,102,43,280,308,24044532,285,19686,1440,0,180,3.8e+07,5.6,689,2001
"1354",55,98,11,466,854,22770864,543,8433,2765,1,85,3.8e+07,5.5,168,2001
"1355",172,133,2000,541,40000,18653746,903,137722,42344,1,638,3.8e+07,6.7,0,1999
"1356",47,118,150,182,24000,17305211,210,14066,24547,0,75,3.8e+07,6.1,352,1996
"1357",107,105,65,108,628,16991902,316,34592,1265,0,191,5.7e+07,6.2,0,2001
"1358",323,109,304,736,940,47536959,906,86955,3277,0,275,1e+07,7.3,12000,2009
"1359",37,129,0,982,12000,10300000,1000,17859,16237,4,89,3.8e+07,6.6,911,1996
"1360",297,109,0,145,957,13782838,163,258078,1757,0,911,1.5e+07,8.2,23000,1982
"1361",302,127,123,904,14000,41997790,924,125305,17551,0,343,3.8e+07,6.4,39000,2013
"1362",38,118,11,12,37,6482195,12,9740,74,1,81,3.7e+07,6.4,389,1997
"1363",31,110,49,427,1000,623374,569,4757,2120,2,67,3.8e+07,5.2,474,2001
"1364",118,90,27,260,13000,7871693,2000,52908,15494,0,102,5.5e+07,6.5,0,2008
"1365",546,144,0,15,378,16377274,18,105144,427,31,405,3.2e+07,7.1,27000,2012
"1366",21,97,2,217,4000,NA,476,6691,4900,2,28,3.8e+07,4.8,366,2007
"1367",86,130,39,534,2000,9589875,898,16673,5162,0,45,4e+07,7.3,0,2008
"1368",194,112,5,724,17000,34912982,1000,55617,19974,0,266,3.8e+07,5.2,14000,2016
"1369",437,133,0,531,13000,109712885,597,146708,15106,1,362,3.5e+07,7.7,70000,2015
"1370",378,150,0,206,10000,92173235,4000,280228,14296,7,420,3.7e+07,7.6,29000,2010
"1371",170,110,52,651,10000,41102171,2000,57266,13396,12,89,4e+07,5.7,14000,2012
"1372",341,96,1000,681,24000,60338891,11000,248468,36093,0,545,3.7e+07,7,0,2008
"1373",139,96,3,35,18000,48006503,82,28109,18178,3,110,3.7e+07,6,0,2008
"1374",393,123,2000,471,26000,26903709,10000,312629,37206,0,475,3.8e+07,8.1,83000,2013
"1375",224,188,0,272,786,22450975,625,241030,1906,1,1437,3.7e+07,8,13000,1999
"1376",203,107,0,574,13000,44867349,642,75347,14483,2,176,3.7e+07,5.6,0,2010
"1377",148,110,11,591,2000,46813366,756,39440,4882,4,83,3.8e+07,6.1,15000,2016
"1378",131,113,188,631,11000,72279690,680,17948,14209,5,86,3.7e+07,6.9,0,2011
"1379",350,122,308,10000,17000,191449475,12000,348007,44060,1,1535,3.7e+07,5.2,19000,2008
"1380",129,116,415,644,18000,71026631,669,98899,20970,1,394,3.6e+07,7,0,2002
"1381",40,93,10,405,789,68208190,744,60572,2986,1,144,6.5e+07,6.3,0,1999
"1382",289,118,43,651,740,150368971,707,316671,3425,4,301,3.7e+07,7,35000,2013
"1383",14,115,35,30,463,NA,35,4387,599,0,21,29500000,5.3,240,2009
"1384",72,93,84,263,551,50129186,284,38399,1874,0,218,3.6e+07,6.9,0,1997
"1385",89,121,883,133,180,55500000,172,48636,762,3,214,3.6e+07,6.2,0,1983
"1386",265,101,38,318,496,50213619,390,139184,1272,8,243,3.6e+07,6.4,12000,2010
"1387",54,107,188,631,11000,42019483,641,6069,13904,0,33,3.6e+07,6.4,0,2014
"1388",126,124,287,475,9000,23360779,1000,31113,10838,0,212,3.4e+07,5.7,852,2000
"1389",110,109,473,582,14000,26183197,919,38348,16611,0,135,3.6e+07,6.1,0,2003
"1390",138,105,488,13000,15000,20991497,14000,39778,44037,1,172,3.7e+07,5.4,11000,2015
"1391",31,130,0,723,2000,13052741,912,8531,3968,0,57,3.6e+07,6.7,591,1996
"1392",95,127,96,577,746,14378353,602,12375,2393,1,194,3.6e+07,6.8,846,1999
"1393",267,114,101,2000,12000,33037754,3000,75864,19904,1,197,3.7e+07,6,23000,2011
"1394",175,106,487,263,685,12339633,485,220591,1942,2,641,3.6e+07,7.8,17000,1997
"1395",63,95,31,450,944,2954405,886,1977,2928,0,64,3.6e+07,5.3,133,2000
"1396",85,81,16,387,541,30105968,521,8860,2268,0,45,3.7e+07,4.5,279,2008
"1397",44,95,0,642,1000,37788228,812,15046,4537,1,80,35200000,5.4,638,2003
"1398",334,108,480,706,14000,277313371,839,583341,17623,3,626,3.5e+07,7.8,24000,2009
"1399",78,105,25,51,461,2126511,79,21912,615,0,45,3.6e+07,7.2,12000,2015
"1400",199,95,116,481,45000,205399422,645,181225,47203,1,784,3.3e+07,6.6,0,1999
"1401",186,126,13000,488,920,251188924,549,269033,2725,0,817,3.5e+07,7.6,12000,1989
"1402",77,102,596,785,877,1068392,794,3865,3497,0,53,3.6e+07,5.9,2000,2011
"1403",68,121,503,94,808,144731527,277,128010,1446,2,136,3.5e+07,6.7,0,1992
"1404",261,129,102,624,768,255950375,734,223127,3389,0,420,2.9e+07,7.7,38000,2009
"1405",5,43,NA,452,778,NA,618,2185,2255,2,30,NA,5.8,0,NA
"1406",122,88,0,640,2000,112692062,843,84325,4499,0,205,3.5e+07,5.4,0,2001
"1407",340,106,91,64,18000,117528646,464,353442,18669,5,387,3.5e+07,6.9,31000,2011
"1408",493,110,1000,538,13000,171031347,12000,240962,25964,0,724,3.8e+07,7.7,36000,2010
"1409",208,109,64,505,11000,124732962,11000,286178,23923,0,631,3.5e+07,6.8,0,2006
"1410",134,143,338,643,12000,82300000,664,63330,16007,2,405,3.5e+07,6.4,0,1979
"1411",275,120,91,680,4000,134455175,904,97664,5826,2,232,3.5e+07,5.7,17000,2013
"1412",120,128,17000,387,22000,79100000,1000,127503,24006,0,261,3.5e+07,7.3,0,1991
"1413",144,123,126,1000,18000,81159365,5000,191470,25661,2,278,3.5e+07,6.8,0,2008
"1414",332,129,0,213,492,110008260,392,94241,1450,1,309,3.5e+07,6.3,25000,2015
"1415",104,105,8,278,1000,67962333,358,33887,2689,2,160,3.5e+07,5.9,919,2005
"1416",116,162,333,362,14000,78651430,1000,142067,15912,0,457,2.7e+07,7.4,0,1996
"1417",177,138,161,210,18000,64604977,398,414219,19129,2,625,3.5e+07,8.3,11000,1997
"1418",127,100,31,591,947,63939454,742,61321,2968,3,217,3.5e+07,6.2,0,2005
"1419",83,90,0,945,19000,63826569,957,32416,23504,0,138,3.5e+07,6.3,0,1997
"1420",97,108,79,25,900,60054449,759,61018,1715,0,140,3.5e+07,5.8,0,1995
"1421",256,101,0,574,40000,26505000,852,149285,42918,1,668,1800000,7.5,10000,1984
"1422",225,109,763,311,812,61280963,551,79877,2474,1,677,3.3e+07,6.3,0,2000
"1423",83,132,130,80,29000,56876365,130,125219,29265,1,244,3.5e+07,6.4,0,1998
"1424",160,123,130,426,826,59699513,638,20827,2259,0,136,3.5e+07,7.2,0,2010
"1425",191,87,14,691,11000,54132596,4000,53786,16571,0,211,3.4e+07,6.3,0,2007
"1426",74,109,19,568,1000,52277485,762,32370,4231,1,196,3.5e+07,6.9,0,2003
"1427",238,109,87,923,15000,55802754,3000,270228,20956,2,194,3.5e+07,6.6,41000,2011
"1428",177,92,89,190,17000,55291815,329,28041,17860,0,111,3.5e+07,6,0,2016
"1429",405,125,102,825,15000,83299761,2000,117719,19809,2,306,3.5e+07,7.5,39000,2013
"1430",61,202,0,318,18000,48169908,848,63923,20143,0,156,3.3e+07,7.7,0,1992
"1431",285,134,0,120,529,67523385,130,104005,1050,2,248,3.5e+07,6.2,18000,2012
"1432",124,88,12,931,49000,49474048,1000,31191,53370,2,120,3.5e+07,5.4,0,2009
"1433",164,92,148,227,978,45802315,593,119974,2184,1,169,3.5e+07,6.6,0,2009
"1434",120,91,42,766,49000,43792641,838,32157,52566,3,119,3.5e+07,5.3,913,2007
"1435",90,75,221,553,11000,57651794,970,40651,13125,2,209,3.3e+07,5.6,0,2006
"1436",120,98,30,664,944,43894863,940,25883,4879,2,262,3e+07,5.9,0,2005
"1437",117,147,179,646,40000,41954997,14000,225122,56014,2,234,3.5e+07,7.8,0,1997
"1438",226,100,545,766,14000,39532308,2000,198701,17902,0,1138,3.3e+07,6.7,0,2002
"1439",223,120,365,723,887,76600000,770,105446,3876,0,321,10700000,7.4,11000,1982
"1440",193,104,1000,939,24000,39692139,15000,84131,41701,1,400,3.5e+07,6.2,0,2004
"1441",228,103,212,248,15000,40687294,552,107772,16249,1,398,3.5e+07,5.4,0,2008
"1442",360,109,487,3000,20000,37553932,10000,304318,34011,2,463,4e+07,6.7,52000,2011
"1443",148,104,16,584,1000,37481242,700,40654,3356,0,97,3.5e+07,5.3,0,2010
"1444",128,112,42,196,969,39026186,826,48019,2371,4,153,3.5e+07,5.9,13000,2011
"1445",3,60,NA,628,897,NA,637,1641,3438,4,11,NA,7,265,NA
"1446",46,95,19,447,1000,33422806,691,30771,2643,1,164,5e+07,4.8,0,2001
"1447",40,102,23,57,288,NA,257,16323,677,1,91,NA,7.3,0,1976
"1448",63,102,133,690,2000,33423521,1000,53115,5443,1,282,3.5e+07,3.8,0,1994
"1449",193,150,2000,95,396,32519322,338,497946,1075,0,761,3.5e+07,8.5,21000,2002
"1450",208,122,117,140,40000,31598308,1000,124765,41636,1,541,3.5e+07,6.8,0,2001
"1451",122,101,308,206,446,37617947,224,8143,966,0,203,3e+07,6.8,0,2006
"1452",228,108,174,324,730,32048809,716,94456,2178,0,576,3e+07,5.3,0,2005
"1453",212,98,0,23,20000,33987757,8000,168314,28027,2,903,2.7e+07,7.3,12000,2004
"1454",392,137,16000,363,29000,37304950,6000,102728,36258,0,279,3.5e+07,6.6,16000,2011
"1455",208,112,192,844,1000,30691439,915,86205,3185,0,232,3.5e+07,6.2,5000,2008
"1456",137,101,48,531,775,30307804,541,43991,3001,2,695,3.5e+07,5.2,0,2002
"1457",119,103,81,636,2000,30669413,683,105478,4722,0,291,3.5e+07,6.2,0,1990
"1458",195,101,40,398,2000,28687835,648,40964,3612,1,245,3.5e+07,6.2,0,2008
"1459",95,112,37,480,3000,26494611,874,48621,5709,0,239,3.5e+07,6.6,0,1999
"1460",100,111,24,455,591,NA,488,38017,2603,1,247,2e+07,6.4,12000,1980
"1461",164,102,0,769,939,25266129,854,54346,3592,5,358,3.5e+07,6.2,0,2004
"1462",211,101,357,374,907,25863915,445,28257,2471,0,151,3.5e+07,5.1,11000,2012
"1463",91,155,16000,229,18000,25078937,461,31751,19689,2,216,3e+07,6.6,0,1997
"1464",44,93,8,558,22000,NA,1000,16193,24154,1,57,1.9e+07,6.1,0,2015
"1465",97,109,24,167,287,28995450,175,19230,855,5,59,3.5e+07,6.1,0,2010
"1466",32,140,0,210,436,24276500,263,17124,1394,2,68,3.5e+07,6.6,949,1992
"1467",270,108,251,296,826,20981633,716,78256,2351,0,492,3e+07,5.9,0,2008
"1468",89,96,13,973,11000,22913677,1000,47800,17292,1,244,3.5e+07,6.3,0,2004
"1469",219,123,15,745,10000,34531832,979,44788,13371,0,138,3.5e+07,7.1,23000,2015
"1470",180,106,309,63,327,28064226,73,65044,561,1,173,3.5e+07,5,13000,2011
"1471",93,76,2,72,1000,19447478,766,15788,1908,0,80,3.5e+07,5.6,538,2005
"1472",173,107,161,549,21000,19389454,826,54643,22974,5,335,5.5e+07,7.4,0,2000
"1473",121,82,82,418,1000,25871834,642,52052,3266,6,173,3.5e+07,4.5,0,2008
"1474",298,109,90,344,1000,19692608,412,63548,2073,3,134,3.5e+07,6.2,0,2013
"1475",158,99,0,520,1000,19294901,573,26126,2535,0,325,3.5e+07,5,0,2005
"1476",248,91,192,346,23000,20275446,1000,95274,24669,0,178,3.5e+07,6.5,20000,2012
"1477",155,87,98,253,472,34507079,328,34948,1679,2,118,3.5e+07,5.1,0,2015
"1478",105,125,159,39,3000,18306166,61,28130,3142,2,215,3.5e+07,6.5,0,2002
"1479",224,118,138,458,26000,17609982,968,90046,28479,0,141,3.5e+07,6.2,17000,2013
"1480",129,98,12,663,4000,16831505,4000,51842,9330,1,173,3.1e+07,6.3,0,2004
"1481",101,92,16,734,3000,17596256,1000,12399,6327,1,84,3.5e+07,3.8,0,2010
"1482",145,93,0,174,465,NA,351,11482,1361,1,82,3e+07,5.2,0,2012
"1483",57,116,170,136,14000,NA,192,23351,14744,1,178,2.7e+07,6,0,1983
"1484",227,92,0,10000,11000,14998070,10000,41170,32875,3,298,3.5e+07,6.2,0,2007
"1485",13,115,468,150,605,14587732,367,4795,1290,3,39,3.5e+07,5.7,452,1991
"1486",171,120,52,134,553,18317151,214,55630,1082,1,200,3.5e+07,6.7,0,2007
"1487",119,111,529,505,18000,11405825,826,28542,19805,3,208,3.5e+07,6.8,0,2001
"1488",44,94,10,141,694,13264986,605,12077,1668,2,162,3.5e+07,6,433,2001
"1489",188,100,212,919,2000,10991381,1000,44931,5890,1,100,3.5e+07,7.3,0,2009
"1490",166,101,57,230,1000,10268846,603,31918,1947,1,142,3.5e+07,5.5,0,2009
"1491",584,139,0,687,11000,13303319,1000,136367,13021,0,975,3.2e+07,6.7,39000,2011
"1492",67,91,85,105,635,10076136,316,11512,1352,0,141,3.5e+07,4.8,471,1998
"1493",233,109,453,120,1000,10499968,206,47498,1458,3,212,3.5e+07,5.7,10000,2014
"1494",112,102,241,127,13000,7659747,891,14962,14165,1,204,3.8e+07,5.1,704,2003
"1495",151,103,189,766,3000,7948159,967,48999,6563,1,280,3.5e+07,6,0,2008
"1496",63,83,12,690,2000,11631245,826,15015,5022,5,113,3.5e+07,4.2,494,2006
"1497",335,123,0,6,23000,10137502,22,77394,23031,0,195,3.5e+07,7.4,24000,2015
"1498",24,101,31,448,690,6448817,457,2189,1993,0,31,3.5e+07,4.6,0,1997
"1499",147,117,0,567,883,7458269,883,70698,3611,1,196,3.5e+07,6.9,9000,2006
"1500",51,60,NA,256,2000,NA,729,70568,3823,1,105,NA,8.6,20000,NA
"1501",10,114,503,697,2000,4651977,864,10410,4334,3,71,3.5e+07,6.9,892,1992
"1502",12,330,138,672,848,4496583,674,23181,3227,2,129,3.5e+07,8,6000,1993
"1503",50,121,55,918,1000,2221994,1000,11747,3125,1,99,3.5e+07,6.4,561,1997
"1504",149,114,0,115,548,6592103,298,28584,1005,1,232,3.5e+07,6.3,675,2002
"1505",24,156,278,249,695,NA,279,9852,1573,0,55,3.5e+07,8.4,0,1980
